Acct#,Site#,DBA Name,Address,Latitude,Longitude,License#,Record ID,License Code,License Name
305,1,BACCHANALIA REST & LNG,"2413 S OAKLEY AVE CHICAGO, IL 60608",41.8480105,-87.6828326,1599,2935077,1006,Retail Food Establishment
318,1,KINGSTON MINES,"2548-2550 N HALSTED ST CHICAGO, IL 60614",41.9287213,-87.6492076,1650,2891532,1006,Retail Food Establishment
320,1,BELFORD TAVERN INC,"3200 N PULASKI RD CHICAGO, IL 60641",41.9391852,-87.7273118,1658,2913122,1470,Tavern
333,1,"NEW ARCHVIEW RESTAURANT, INC.","3480 S ARCHER AVE CHICAGO, IL 60608",41.8307695,-87.6775045,1726,2935079,1006,Retail Food Establishment
350,1,"THREE SONS RESTAURANT, INC.","6200 S ARCHER AVE CHICAGO, IL 60638",41.7939955,-87.77475749999999,1794,2940464,1006,Retail Food Establishment
351,1,ARCADIA FOOD & LIQUOR INC.,"3201 W BRYN MAWR AVE CHICAGO, IL 60659",41.9829798,-87.7090566,1797,3002876,1006,Retail Food Establishment
352,1,PALERMO'S RESTAURANT,"3751 W 63RD ST CHICAGO, IL 60629",41.7785064,-87.717531,1800,2924914,1006,Retail Food Establishment
355,1,LA VACA MARGARITA BAR,"1160 W 18TH ST CHICAGO, IL 60608",41.85817309999999,-87.6557236,1804,2935081,1006,Retail Food Establishment
356,1,DIONISOS,"310 S HALSTED ST CHICAGO, IL 60661",41.8774731,-87.64749429999999,1806,2896598,1006,Retail Food Establishment
360,3,THE SMART BAR,"3730 N CLARK ST CHICAGO, IL 60613",41.9498373,-87.6589377,1827,2962439,1470,Tavern
368,1,CHICAGO PRODUCE,"3500 W LAWRENCE AVE CHICAGO, IL 60625",41.96854829999999,-87.71615159999999,1865,2918774,1006,Retail Food Establishment
369,1,SUPAROSSA,"4250 N CENTRAL AVE CHICAGO, IL 60634",41.9584265,-87.7675452,1869,2924915,1006,Retail Food Establishment
369,2,MR B'S INC,"4242 N CENTRAL AVE CHICAGO, IL 60634",41.9580626,-87.7674928,1872,2924918,1006,Retail Food Establishment
371,1,JIMENEZ FRESH MARKET,"5330 W BELMONT AVE CHICAGO, IL 60641",41.9388711,-87.7602654,1876,2913123,1006,Retail Food Establishment
390,1,THE BURLINGTON,"3425 W FULLERTON AVE CHICAGO, IL 60647",41.9244415,-87.7131974,1994,2930376,1470,Tavern
393,1,MON AMI GABI,"2300 N LINCOLN PARK WEST  CHICAGO, IL 60614",41.9241226,-87.6367046,2003,2896604,1006,Retail Food Establishment
395,1,LANGE'S LIQUORS,"3500 N SOUTHPORT AVE CHICAGO, IL 60657",41.9453864,-87.6642201,2013,3002879,1470,Tavern
399,2,Rino Bar,"642-644 N CLARK ST CHICAGO, IL 60654",41.8937696,-87.6313792,1696198,2944332,1470,Tavern
410,1,MISKA'S/ EVA'S SPORTS BAR,"7171-7173 W GRAND AVE CHICAGO, IL 60707",41.9235453,-87.8053568,2063,2944337,1006,Retail Food Establishment
415,1,MARISCOS LA DIABLA,"4222-4224 W 63RD ST CHICAGO, IL 60629",41.7788822,-87.72868969999999,2086,2924920,1006,Retail Food Establishment
422,1,"LA CREPERIE, INC.","2845 N CLARK ST CHICAGO, IL 60657",41.934097,-87.64556619999999,2122,3002883,1006,Retail Food Establishment
425,1,THE CROATIAN CLUB,"9629 S COMMERCIAL AVE CHICAGO, IL 60617",41.7200352,-87.5507684,38582,2967579,1006,Retail Food Establishment
1554,1,SHAW'S CRAB HOUSE,"21 E HUBBARD ST CHICAGO, IL 60611",41.8899505,-87.6271084,9278,2896605,1006,Retail Food Establishment
1797,1,GREEK ISLANDS RESTAURANT,"200 S HALSTED ST CHICAGO, IL 60661",41.8790063,-87.6475439,6021,2896610,1006,Retail Food Establishment
1896,104,Home Run Inn Pizza T2E Conc. Site NO. 104,"11601 W TOUHY AVE CHICAGO, IL ",41.9738479,-87.90335449999999,2901034,2984211,1006,Retail Food Establishment
1918,3,ORIGINAL PANCAKE HOUSE,"616 W DIVERSEY PKWY CHICAGO, IL 60614",41.9329674,-87.64453929999999,2522453,2891541,1006,Retail Food Establishment
2003,4,LITTLE CAESARS PIZZA TREAT #1627,"2501 W LAWRENCE AVE CHICAGO, IL 60625",41.9682292,-87.6917442,2218,2896617,1006,Retail Food Establishment
2003,7,LITTLE CAESAR PIZZA #1650,"3010 S HALSTED ST CHICAGO, IL 60608",41.8391876,-87.64696339999999,2221,2896618,1006,Retail Food Establishment
2003,8,LITTLE CAESAR PIZZA #1643,"5608 W IRVING PARK RD CHICAGO, IL 60634",41.9531805,-87.7674568,2222,2896619,1006,Retail Food Establishment
2003,9,LITTLE CAESAR PIZZA #1651,"3225 W 47TH PL CHICAGO, IL 60632",41.8059028,-87.7046945,2223,2896620,1006,Retail Food Establishment
2003,10,LITTLE CAESAR PIZZA #1648,"2601 W CERMAK RD CHICAGO, IL 60608",41.8516327,-87.6907524,2224,2896621,1006,Retail Food Establishment
2003,14,LITTLE CAESAR ENTERPRISES INC,"4445 N PULASKI RD CHICAGO, IL 60630",41.9619441,-87.72737719999999,1494560,2896622,1006,Retail Food Establishment
2003,16,LITTLE CAESAR PIZZA #1715,"7001 N CLARK ST CHICAGO, IL 60626",42.0093297,-87.67340809999999,1846465,2896623,1006,Retail Food Establishment
2003,19,LITTLE CAESAR PIZZA,"6928 S PULASKI RD CHICAGO, IL 60629",41.7670076,-87.7229279,1868355,2896624,1006,Retail Food Establishment
2003,20,LITTLE CAESAR PIZZA,"1406 W 47TH ST CHICAGO, IL 60609",41.8090226,-87.6603011,1868358,2896625,1006,Retail Food Establishment
2003,22,LITTLE CAESAR PIZZA,"3337 W NORTH AVE CHICAGO, IL 60647",41.90984359999999,-87.7113541,1869514,2896626,1006,Retail Food Establishment
2003,23,LITTLE CAESAR PIZZA,"5640 W ROOSEVELT RD CHICAGO, IL 60644",41.8661061,-87.7656894,1873335,2896627,1006,Retail Food Establishment
2003,24,LITTLE CAESAR PIZZA #1728,"2839 N NARRAGANSETT AVE CHICAGO, IL 60634",41.93217509999999,-87.78553699999999,1915442,2896628,1006,Retail Food Establishment
2003,27,"LITTLE CAESAR ENTERPRISES, INC.","2906 W 63RD ST CHICAGO, IL 60629",41.7793629,-87.69622299999999,1963536,2896629,1006,Retail Food Establishment
2003,28,"LITTLE CAESAR ENTERPRISES, INC.","7963 S CICERO AVE CHICAGO, IL 60652",41.7474718,-87.7407111,1963537,2896630,1006,Retail Food Establishment
2003,30,LITTLE CEASARS #1744,"5601 S HARLEM AVE CHICAGO, IL 60638",41.789916,-87.80096209999999,1999082,2896631,1006,Retail Food Establishment
2003,33,Little Caesars #1762,"2211  WOODWORD AVE DETROIT, MI 48201",42.33867490000001,-83.05239200000001,2749992,2896634,8344,Shared Kitchen User (Long Term)
2003,34,Little Caesar Pizza Treat #1605,"4830 W DIVERSEY AVE CHICAGO, IL 60639",41.9318183,-87.7481109,2840140,2896635,1006,Retail Food Establishment
2221,2,C & P FRIED RICE 2,"524 S LARAMIE AVE CHICAGO, IL 60644",41.8731969,-87.7549865,1739898,2896639,1006,Retail Food Establishment
2679,1,"THE HANGGE- UPPE, INC.","14 W ELM ST CHICAGO, IL 60610",41.90335719999999,-87.6292395,32272,2944343,1006,Retail Food Establishment
2680,1,THE LODGE TAVERN,"21 W DIVISION ST CHICAGO, IL 60610",41.9037526,-87.6296251,2172,2944347,1006,Retail Food Establishment
2681,4,Pippins Tavern,"39 E CHICAGO AVE CHICAGO, IL 60611",41.8964773,-87.6266242,2807813,3007330,1006,Retail Food Establishment
2691,1,CHRIS'S BILLIARDS INC.,"4637 N MILWAUKEE AVE CHICAGO, IL 60630",41.9650312,-87.75809160000001,26342,2935090,1006,Retail Food Establishment
2716,1,EL POPOCATELPETL IND INC,"1854 W 21ST ST CHICAGO, IL 60608",41.8543208,-87.67317520000002,2478,2935092,1006,Retail Food Establishment
2716,2,EL POPOCATEPETL IND,"1904 W 21ST ST CHICAGO, IL 60608",41.8543347,-87.6738682,2480,2935093,1007,Wholesale Food Establishment
2716,3,EL POPOCATEPETL IND INC,"4246 W 47TH ST CHICAGO, IL 60632",41.8083063,-87.73011319999999,2124429,2935094,1006,Retail Food Establishment
2717,1,SCHULZE & BURCH BISCUIT CO,"1133 W 35TH ST CHICAGO, IL 60609",41.8292428,-87.65518999999999,2488,2940469,1007,Wholesale Food Establishment
2718,1,EL MILAGRO,"3050-3052 W 26TH ST CHICAGO, IL 60623",41.8448242,-87.70221389999999,43519,2972540,1006,Retail Food Establishment
2718,2,EL MILAGRO INC,"3120 W 36TH ST CHICAGO, IL 60632",41.8286481,-87.7029321,43512,2972542,1007,Wholesale Food Establishment
2718,3,EL MILAGRO,"3048 W 26TH ST CHICAGO, IL 60623",41.8447074,-87.7020783,43513,2972543,1006,Retail Food Establishment
2718,5,EL MILAGRO,"2759 S KEDZIE AVE CHICAGO, IL 60623",41.8411464,-87.70439859999999,43515,2972545,1007,Wholesale Food Establishment
2718,6,EL MILAGRO,"2919 S WESTERN AVE CHICAGO, IL 60608",41.8394493,-87.68477329999999,43516,2972547,1007,Wholesale Food Establishment
2718,7,EL MILAGRO,"1927 S BLUE ISLAND AVE CHICAGO, IL 60608",41.8552773,-87.663006,43517,2972548,1007,Wholesale Food Establishment
2718,8,EL MILAGRO,"1923 S BLUE ISLAND AVE CHICAGO, IL 60608",41.8554293,-87.66285189999999,43518,2972550,1006,Retail Food Establishment
2718,12,EL MILAGRO,"2100 - 2124 S WESTERN AVE CHICAGO, IL 60608",41.85307700000001,-87.6860612,1515778,2972551,1007,Wholesale Food Establishment
2718,13,EL MILAGRO,"2140 S WESTERN AVE CHICAGO, IL 60608",41.8524914,-87.68604119999999,1942447,2972553,1007,Wholesale Food Establishment
2728,1,LAESPIGA DE ORO BAKERY,"2456-2458 S DRAKE AVE CHICAGO, IL 60623",41.8464006,-87.7139849,2522,2972556,1006,Retail Food Establishment
2729,1,JOHN PTICEK,"5523 S NARRAGANSETT AVE CHICAGO, IL 60638",41.7915856,-87.7814343,2529,2940470,1006,Retail Food Establishment
2753,1,WRONGS,"10012-10014 S WESTERN AVE CHICAGO, IL 60643",41.711422,-87.682197,2677,2907229,1470,Tavern
2764,1,SALVATORE'S RESTAURANT,"525 W ARLINGTON PL CHICAGO, IL 60614",41.9264258,-87.64237949999999,2760,2891542,1006,Retail Food Establishment
2767,1,MASTERS PANCAKE HOUSE,"5265 S CICERO AVE CHICAGO, IL 60632",41.7968079,-87.7424011,2767,2901898,1006,Retail Food Establishment
2772,1,NUTS ON CLARK INC,"3830 N CLARK ST CHICAGO, IL 60613",41.95185559999999,-87.6605225,2826,2962447,1006,Retail Food Establishment
2797,1,HUCK FINN DONUTS,"3414 S ARCHER AVE CHICAGO, IL 60608",41.8318017,-87.6760353,3070,2944351,1006,Retail Food Establishment
2857,1,"LAWRENCE'S FISHERIES, INC.","2120 S CANAL ST CHICAGO, IL 60616",41.853941,-87.63890549999999,3320,2962449,1006,Retail Food Establishment
2900,1,S & C ELECTRIC COMPANY,"6601 N RIDGE BLVD CHICAGO, IL 60626",42.0019688,-87.67854400000002,26164,2984225,1006,Retail Food Establishment
2920,1,LU-LU'S INC,"1000 S LEAVITT ST CHICAGO, IL 60612",41.86883599999999,-87.6814967,3525,2978190,1006,Retail Food Establishment
2921,1,MR BEEF,"666 N ORLEANS ST CHICAGO, IL 60610",41.8944186,-87.63741879999999,3528,2944353,1006,Retail Food Establishment
2930,1,CALUMET FISHERIES INC,"3259 E 95TH ST CHICAGO, IL 60617",41.7226502,-87.5439961,3543,2967583,1006,Retail Food Establishment
2935,1,SKYWAY DOG HOUSE INC,"9480 S EWING AVE CHICAGO, IL 60617",41.72312489999999,-87.5370878,3558,2967584,1006,Retail Food Establishment
2951,1,EASTERN STYLE PIZZA II LT,"2911 W TOUHY AVE CHICAGO, IL 60645",42.0118495,-87.7025972,3595,2924938,1006,Retail Food Establishment
2952,1,BYRONS KITCHENS,"1017 W IRVING PARK RD CHICAGO, IL 60613",41.9543117,-87.65529389999999,3596,2962452,1006,Retail Food Establishment
2957,3,ACE BAKERY,"3241 S HALSTED ST CHICAGO, IL 60608",41.8351811,-87.6458578,1598225,2935100,1006,Retail Food Establishment
2958,2,SUPERDAWG DRIVE-IN INC,"6363 N MILWAUKEE AVE CHICAGO, IL 60646",41.9967817,-87.78703469999999,3616,2989164,1006,Retail Food Establishment
2962,7,ANN SATHER RESTAURANT,"909 W BELMONT AVE CHICAGO, IL 60657",41.9397829,-87.65198459999999,1874185,3002888,1006,Retail Food Establishment
2962,9,ANN SATHER'S CAFE,"3415 N BROADWAY  CHICAGO, IL 60657",41.9438308,-87.6449066,2172454,3002889,1006,Retail Food Establishment
2962,10,Ann Sather Restaurant Granville,"1145-1147 W GRANVILLE AVE CHICAGO, IL 60660",41.9944308,-87.6601254,2197134,3002890,1006,Retail Food Establishment
2998,1,"THE NEW VALOIS RESTAURANT, INC.","1518 E 53RD ST CHICAGO, IL 60615",41.7998224,-87.5882973,3705,2962453,1006,Retail Food Establishment
3006,2,GEO'S PIZZA INC,"2849 N HARLEM AVE CHICAGO, IL 60707",41.93226749999999,-87.8062738,3726,2944354,1006,Retail Food Establishment
3013,1,THE BAGEL INC,"3107 N BROADWAY  CHICAGO, IL 60657",41.9378858,-87.64398849999999,29989,3002892,1006,Retail Food Establishment
3019,1,SOUTHTOWN HEALTH FOODS,"2100 W 95TH ST CHICAGO, IL 60643",41.72126290000001,-87.6748334,3755,2907231,1006,Retail Food Establishment
3021,1,YELLOW ROSE CAFE INC,"5640 N ELSTON AVE CHICAGO, IL 60646",41.9837788,-87.76630109999999,50484,2989165,1006,Retail Food Establishment
3032,1,OLD FASHIONED DONUTS INC,"11248 S MICHIGAN AVE CHICAGO, IL 60628",41.689346,-87.6213404,3787,2918787,1006,Retail Food Establishment
3044,1,ATHENIAN ROOM RESTAURANT,"807 W WEBSTER AVE CHICAGO, IL 60614",41.9216857,-87.64911459999999,3803,2891547,1006,Retail Food Establishment
3047,7,MCDONALDS #4655,"4334 W 26TH ST CHICAGO, IL 60623",41.8443288,-87.7322926,33146,2930384,1006,Retail Food Establishment
3063,1,TONY'S ITALIAN BEEF,"7007 S PULASKI RD CHICAGO, IL 60629",41.7656128,-87.72213909999999,3847,2924940,1006,Retail Food Establishment
3084,1,ECUADOR RESTAURANT INC,"2923 W DIVERSEY AVE CHICAGO, IL 60647",41.9319338,-87.7010573,39981,2930386,1006,Retail Food Establishment
3085,1,JAKE'S PUP IN THE RUF INC,"4401 N SHERIDAN RD CHICAGO, IL 60640",41.9619075,-87.6545481,3892,2907232,1006,Retail Food Establishment
3086,1,OBBIES PIZZA,"6654 W ARCHER AVE CHICAGO, IL 60638",41.7924319,-87.78885720000001,3896,2940475,1006,Retail Food Establishment
3088,2,GOLDEN HOUSE RESTAURANT,"4742-4744 N RACINE AVE CHICAGO, IL 60640",41.9684523,-87.6599765,1443483,2907234,1006,Retail Food Establishment
3093,2,PETE'S PIZZERIA,"5845-5849 W MONTROSE AVE CHICAGO, IL 60634",41.96022749999999,-87.77383809999999,2240045,2924943,1006,Retail Food Establishment
3099,1,MR. D'S SNACK SHOP,"6656 W DIVERSEY AVE CHICAGO, IL 60707",41.93105569999999,-87.79286189999999,3923,2944355,1006,Retail Food Establishment
3112,1,L'APPETITO IMP ITALIAN FDS INC,"30 E HURON ST CHICAGO, IL 60611",41.8951515,-87.6266278,3943,3007349,1006,Retail Food Establishment
3132,1,JOHN HOFMEISTER AND SON,"2386 S BLUE ISLAND AVE CHICAGO, IL 60608",41.8491168,-87.6749866,3999,2935102,1006,Retail Food Establishment
3133,2,L & L PROVISIONS,"527 W 41ST ST CHICAGO, IL 60609",41.8198162,-87.6396809,4005,2891548,1007,Wholesale Food Establishment
3136,1,CRAWFORD SAUSAGE CO INC,"2310 S PULASKI RD CHICAGO, IL 60623",41.8493198,-87.72518649999999,4013,2972558,1006,Retail Food Establishment
3139,1,ROMANIAN KOSHER SAUSAGE CO,"7200 N CLARK ST CHICAGO, IL 60626",42.0128416,-87.67494889999999,4025,2984229,1006,Retail Food Establishment
3143,2,ANTHONY MARANO COMPANY,"3000 S ASHLAND AVE CHICAGO, IL 60608",41.8402582,-87.6678544,34321,2948982,1007,Wholesale Food Establishment
3157,7,STRUBE CELERY & VEG. CO,"2404 S WOLCOTT AVE CHICAGO, IL 60608",41.8474003,-87.6731812,1300395,2935106,1007,Wholesale Food Establishment
3158,1,JAMES CALVETTI MEATS INC,"4240 S MORGAN ST CHICAGO, IL 60609",41.816399,-87.65116569999999,4102,2940476,1007,Wholesale Food Establishment
3162,3,Amity Packing Company,"4220 S KILDARE AVE CHICAGO, IL 60632",41.81580599999999,-87.73240059999999,2328530,2957493,1007,Wholesale Food Establishment
3166,1,GREAT WESTERN BEEF CO,"4044 S HALSTED ST CHICAGO, IL 60609",41.8200466,-87.6462423,4136,2940477,1007,Wholesale Food Establishment
3167,1,VITA FOOD PRODUCTS INC,"2222 W LAKE ST CHICAGO, IL 60612",41.8851204,-87.68300909999999,4141,2978192,1007,Wholesale Food Establishment
3169,1,EDDIE & SON FOOD &LIQ.,"3624 W NORTH AVE CHICAGO, IL 60647",41.91029169999999,-87.71733859999999,4146,2930387,1006,Retail Food Establishment
3190,1,CARNICERIA MARIBEL INC,"1801 W CERMAK RD CHICAGO, IL 60608",41.8521166,-87.6711352,18057,2935109,1006,Retail Food Establishment
3199,1,RED LION PUB,"2446 N LINCOLN AVE CHICAGO, IL 60614",41.9262958,-87.6504471,4256,2891550,1006,Retail Food Establishment
3204,2,PASTA D'ARTE,"6305-6311 N MILWAUKEE AVE CHICAGO, IL 60646",41.9955281,-87.7857677,2349134,2989167,1006,Retail Food Establishment
3205,1,MINI MERCADO LA BETANIA,"2800 S TRIPP AVE CHICAGO, IL 60623",41.84038320000001,-87.73089689999999,33473,2972559,1006,Retail Food Establishment
3206,3,THE JUNCTION CHICAGO,"225 S CANAL ST CHICAGO, IL 60606",41.8786309,-87.6387652,2245709,2978193,1470,Tavern
3206,8,Chicago News Now #1627,"210 S CANAL ST CHICAGO, IL 60606",41.8784449,-87.63962289999999,2442529,2978198,1006,Retail Food Establishment
3206,10,Chicago News Now #1629,"222 S RIVERSIDE PLZ CHICAGO, IL 60606",41.8788904,-87.6389475,2442532,2978200,1006,Retail Food Establishment
3213,1,SUN SUN TONG CO,"2260 S WENTWORTH AVE CHICAGO, IL 60616",41.851151,-87.63223699999999,4324,2962454,1006,Retail Food Establishment
3219,1,HOOK AND LADDER BAR,"2268-2270 N LINCOLN AVE CHICAGO, IL 60614",41.9232671,-87.64604179999999,4369,2891552,1470,Tavern
3222,2,CAFE BA BA REEBA,"2024-2028 N HALSTED ST CHICAGO, IL 60614",41.9189664,-87.64890249999999,4378,2896640,1006,Retail Food Establishment
3247,1,DANIELSON FOOD PROD INC,"215 W ROOT ST CHICAGO, IL 60609",41.8189084,-87.63198,4444,2940479,1006,Retail Food Establishment
3249,1,THUNDERBIRD CATERING CO,"1204 W 36TH PL CHICAGO, IL 60609",41.8282138,-87.6562431,4448,2940480,1007,Wholesale Food Establishment
3296,1,MISKA'S,"3205 N LEAVITT ST CHICAGO, IL 60618",41.9398621,-87.68296939999999,4888,2993838,1470,Tavern
3296,2,MISKA'S LIQUOR & DELI,"2150-2158 W BELMONT AVE CHICAGO, IL 60618",41.9397837,-87.6830413,4887,2993841,1006,Retail Food Establishment
3297,1,BIG APPLE FINER FOODS INC,"2345 N CLARK ST CHICAGO, IL 60614",41.9249639,-87.639493,4900,2891555,1006,Retail Food Establishment
3299,1,THE FISH KEG INC,"2233 W HOWARD ST CHICAGO, IL 60645",42.019201,-87.7061385,4908,2924948,1006,Retail Food Establishment
3310,1,HAGEN FISH MKT INC,"5635 W MONTROSE AVE CHICAGO, IL 60634",41.9602332,-87.76862679999999,4941,2924949,1006,Retail Food Establishment
3323,1,GERTIE'S ICE CREAM INC,"7600 S PULASKI RD CHICAGO, IL 60652",41.7540355,-87.7231271,4978,2930392,1006,Retail Food Establishment
3345,1,L & P FOODS,"7047 S STATE ST CHICAGO, IL 60637",41.766188,-87.6245063,5079,2907235,1006,Retail Food Establishment
3424,1,FRANCISCO ESPINOZA,"8827 S ESCANABA AVE CHICAGO, IL 60617",41.7346795,-87.5538582,5490,2967589,1006,Retail Food Establishment
3455,1,CHICAGO WHITE SOX LTD,"333 W 35TH ST CHICAGO, IL 60616",41.8305654,-87.63481159999999,25082,2962456,1006,Retail Food Establishment
3474,1,FIESTA MEXICANA CORP,"4806 N BROADWAY  CHICAGO, IL 60640",41.9693431,-87.6599908,5682,2907239,1006,Retail Food Establishment
3530,11,"MANNYS COFFEE SHOP, INC.","1131-1141 S JEFFERSON ST CHICAGO, IL 60607",41.8680348,-87.6419647,2451974,2957497,1006,Retail Food Establishment
3537,1,CROWBAR LOUNGE,"4001 E 106TH ST CHICAGO, IL 60617",41.7024306,-87.5267188,6010,2967591,1006,Retail Food Establishment
3542,1,CENTRAL GYROS CORP,"3127 N CENTRAL AVE CHICAGO, IL 60634",41.9376298,-87.7661474,28851,2924955,1006,Retail Food Establishment
3546,1,SUPER MERCADO LA CHIQUITA,"3555 W 26TH ST CHICAGO, IL 60623",41.8441415,-87.7146099,6054,2972568,1006,Retail Food Establishment
3558,1,ADDISON LIQUORS,"932 W ADDISON ST CHICAGO, IL 60613",41.94739089999999,-87.653376,6114,2962459,1006,Retail Food Establishment
3562,3,LENA'S PIZZA,"5851 W 63RD ST CHICAGO, IL 60638",41.7777375,-87.7686076,1937407,2924966,1006,Retail Food Establishment
3571,1,THE RACQUET CLUB OF CHICAGO,"1365 N DEARBORN ST CHICAGO, IL 60610",41.9075871,-87.6295087,8289,2944362,1006,Retail Food Establishment
3578,1,RANDY'S LOUNGE,"7512-7514 S COTTAGE GROVE AVE CHICAGO, IL 60619",41.7581192,-87.60567560000001,6268,2984249,1006,Retail Food Establishment
3581,1,ALLIANCE POULTRY FARM MKT INC,"1636 W CHICAGO AVE CHICAGO, IL 60622",41.8962588,-87.66876429999999,6275,2989172,1006,Retail Food Establishment
3582,1,THE NORTHSIDE STRETCH,"3485 N CLARK ST CHICAGO, IL 60657",41.9457636,-87.6550669,6277,3002899,1006,Retail Food Establishment
3588,1,JIMMY'S SANDWICH SHOP,"4000 W GRAND AVE CHICAGO, IL 60651",41.9064253,-87.72659279999999,6294,2930395,1006,Retail Food Establishment
3601,1,AIDA FOOD & LIQUOR,"7923 S HALSTED ST CHICAGO, IL 60620",41.7499258,-87.6438943,6336,2967593,1006,Retail Food Establishment
3605,2,ORIENTAL PLAZA,"4821 N BROADWAY  CHICAGO, IL 60640",41.9697331,-87.6591534,6351,2907244,1006,Retail Food Establishment
3615,1,NUEVO LEON RESTAURANT,"3657 W 26TH ST CHICAGO, IL 60623",41.8442049,-87.71700919999999,6394,2972571,1006,Retail Food Establishment
3636,1,ALBERTO'S PIZZA,"1326 W MORSE AVE CHICAGO, IL 60626",42.0080744,-87.6648544,6475,2984251,1006,Retail Food Establishment
3640,1,HUB'S GYROS II INC,"5540 N LINCOLN AVE CHICAGO, IL 60625",41.9820708,-87.6938466,6503,2918801,1006,Retail Food Establishment
3641,1,THE CHICAGO DINER INC,"3411 N HALSTED ST CHICAGO, IL 60657",41.9440343,-87.6491532,6507,3002902,1006,Retail Food Establishment
3649,1,DOUBLE BUBBLE,"6036 N BROADWAY  CHICAGO, IL 60660",41.9920268,-87.66057260000001,6539,2913137,1006,Retail Food Establishment
3650,1,LEVINSONS INC,"2856 W DEVON AVE CHICAGO, IL 60659",41.9977536,-87.7018157,6541,3002903,1006,Retail Food Establishment
3665,1,PEPE'S INC,"1325 W 15TH ST CHICAGO, IL 60608",41.8612739,-87.65989619999999,6618,2935116,1007,Wholesale Food Establishment
3673,1,GROTA RESTAURANT,"3108-3112 N CENTRAL AVE CHICAGO, IL 60634",41.937166,-87.766796,6753,2924969,1006,Retail Food Establishment
3679,1,O. G'S FOOD & LIQUOR,"6756 W DIVERSEY AVE CHICAGO, IL 60707",41.9311043,-87.79527829999999,6793,2944365,1006,Retail Food Establishment
